http://www.nbcnews.com/feature/meet-the-press-24-7,162225,153,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/first-amendment-defense-act-would-be-devastating-lgbtq-americans-n698416,88818,87,text/html; charset=utf-8
http://www.nbcnews.com/better/diet-fitness/balloon-you-can-swallow-fights-obesity-n457991,82233,84,text/html; charset=utf-8
http://www.nbcnews.com/feature/short-take,382984,140,text/html; charset=utf-8
http://www.nbcnews.com/business/consumer/you-re-getting-skinned-chicken-prices-suit-says-n721821,97327,82,text/html; charset=utf-8
http://www.nbcnews.com/better/a-better-way,81955,80,text/html; charset=utf-8
http://www.nbcnews.com/storyline/san-bernardino-shooting,265882,174,text/html; charset=utf-8
http://www.nbcnews.com/video/watch-out-polar-vortex-bombogenesis-is-here-389201987652,321241,142,text/html; charset=utf-8
http://www.nbcnews.com/news/asian-america/mulan-director-announced-niki-caro-direct-live-action-film-n720936,89258,93,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/lunar-new-year-celebrations-around-world-n713656,92007,72,text/html; charset=utf-8
http://www.nbcnews.com/tech/social-media/mark-zuckerberg-responds-rise-trumpism-n722291,87909,80,text/html; charset=utf-8
http://www.nbcnews.com/news/world/malaysian-police-arrest-2nd-woman-suspected-death-kim-jong-un-n721596,98191,87,text/html; charset=utf-8
